ngram,freq
I do not know,17575369
at the same time,17297644
the end of the,16282690
at the end of,14021375
in the United States,13692678
on the other hand,13356239
in the case of,11636010
the rest of the,10788671
as well as the,9773942
did not want to,9314670
one of the most,8631547
for the first time,8352480
as a result of,8262006
do not want to,8226821
I do not think,7744914
I do not want,7460663
in the middle of,7051145
"for example , the",6979178
in whole or in,6873472
on the basis of,6784577
whole or in part,6778186
in the form of,6697164
May not be copied,6419857
I 'm going to,6403312
is one of the,6311907
"be copied , scanned",6301687
"or duplicated , in",6249353
Due to electronic rights,6248517
"duplicated , in whole",6216537
"scanned , or duplicated",6197460
in the context of,6164702
be suppressed from the,6156912
some third party content,6156606
may be suppressed from,6152940
content may be suppressed,6146367
party content may be,6118471
third party content may,6105827
of the United States,6071704
"rights , some third",6026474
suppressed from the eBook,6009141
"electronic rights , some",5998301
from the eBook and,5979834
it is important to,5860470
in front of the,5697647
the middle of the,5634026
to be able to,5432413
if you do not,5363609
at the time of,5358928
the top of the,5328055
the fact that the,4945765
I did not know,4754647
do not know what,4573627
the edge of the,4550055
can be used to,4413827
the back of the,4357641
do not have to,4344739
was one of the,4262626
the beginning of the,4257338
on the other side,4089256
you do not have,4063587
the nature of the,4012458
Parallel Bible Halseth English,3994121
at the beginning of,3943555
the other side of,3855745
in terms of the,3855486
on the one hand,3817929
for a long time,3812328
the side of the,3801451
in addition to the,3689154
in the presence of,3681959
with respect to the,3636033
but I do not,3621471
in the absence of,3606088
in the first place,3605871
the bottom of the,3586718
I did not want,3561438
not be able to,3549739
at the University of,3545183
"New York , NY",3519042
the name of the,3481942
"for example , in",3424323
it is possible to,3359957
a member of the,3348542
as part of the,3342798
in the face of,3268467
was not going to,3259824
in the course of,3239573
by the end of,3237798
if you want to,3202746
in a way that,3195969
the size of the,3183069
and I do not,3179605
for the purpose of,3176491
when it comes to,3169411
on the part of,3136958
I do not have,3132692
a great deal of,3130256
other side of the,3094255
at the top of,3093511
in the midst of,3085128
in the same way,3078280
the United States and,3059387
the center of the,3052891
in accordance with the,3034128
the time of the,3033765
"In addition , the",3030565
a wide range of,3021165
you 're going to,3008418
"for example , a",2990654
for the sake of,2977392
he was going to,2934128
the extent to which,2934064
the use of the,2927929
"that is , the",2896898
he did not want,2896750
did not know what,2884348
as shown in Figure,2799668
that there is a,2763051
in relation to the,2758077
but he did not,2742918
the value of the,2735287
as well as a,2697515
I 'm not sure,2681207
for the rest of,2674098
a large number of,2664196
she did not want,2644690
in the name of,2636569
the role of the,2636051
I want you to,2630904
you do not know,2630786
