ngram,freq
of the,1746034516
in the,1126073086
to the,691479125
on the,478338333
and the,458356999
to be,339823365
for the,331497583
at the,297072876
from the,292096750
with the,280004707
of a,272341796
in a,262673315
it is,260532198
by the,245114457
it was,242819588
that the,239267624
as a,210009592
do not,208238506
did not,189707027
is a,173172313
with a,172195772
he was,165151440
is the,158684175
as the,155900784
for a,148472592
can be,137795460
the same,136452775
is not,129706294
into the,129091280
to a,128884425
was a,126807445
it 's,121035592
one of,118629507
of his,115219256
I was,113064749
in this,112094069
I 'm,111638971
have been,111420949
was not,111360466
the first,111244722
had been,108357102
out of,107336419
and a,106832191
and I,105589183
he had,105506150
et al,102681988
of this,99759563
she was,99564665
can not,99295923
there is,99213056
such as,98653699
this is,97900909
would be,93616008
in his,91205507
may be,90202200
all the,88500336
the other,87727002
does not,86982086
will be,85649314
not be,84461401
that is,83164330
on a,83062897
has been,83019573
was the,82642029
to do,81747060
that he,81072726
there was,81056879
if you,80339245
they were,79004449
I do,77942924
I have,77606186
could not,76678643
through the,76591125
the most,76478610
as well,75770531
about the,75460252
part of,74072904
and then,73537682
they are,73037285
number of,71434362
to make,70899040
going to,69686230
to have,69604737
you can,69321305
want to,68341839
of her,68294709
have to,67999044
should be,67319065
a few,67157817
over the,67084424
more than,66486791
have a,66377551
there are,66314886
when the,65393832
of their,65293384
to get,64514666
in which,64502760
and he,64137267
she had,64126499
the world,63625061
by a,62788276
New York,62754489
I am,62433665
that it,62177139
you 're,62055792
I had,61970947
as he,61708507
for example,61690815
but the,61025064
need to,60875127
that I,60825051
if the,60795236
be a,59618747
of these,59320407
and that,59314018
to see,59147537
that 's,58136229
the time,57891311
but I,57880249
he said,57376285
you are,57261232
able to,57117571
I can,56573188
between the,56090026
are not,56016701
we have,54486963
of an,53852258
to her,53836478
that they,53698705
during the,53597040
well as,53477849
would not,53231015
you have,53203599
at least,52965612
and in,52697644
not have,52664109
which is,52573819
to his,52449134
the way,52243572
is to,52060741
would have,51784870
and to,51597505
based on,51224403
is that,51103724
had to,51063311
back to,50717648
had a,50444674
the two,50433549
the following,50382543
and it,50069640
that was,49870083
of them,49838744
must be,49467920
do you,49017735
from a,48839941
like a,48808625
but it,48643227
he 'd,48496929
a little,48265266
when he,47692385
I could,47573097
in her,47527489
and his,47516915
used to,47484851
up to,47469218
at a,47250552
use of,46801165
according to,46786465
some of,46602299
in their,46357891
not know,45665714
to take,45601348
into a,45528788
will not,45096918
he could,44854458
United States,44750031
of my,44528594
had not,44509221
a new,44431531
under the,44058973
could be,44044896
we can,43897507
the United,43833070
of course,43707993
to me,43667735
the end,43562707
I did,43533352
to go,43484567
we are,43482050
due to,43299757
the next,43298766
after the,43156208
when I,42899040
I 'll,42851888
in order,42731369
that you,42717284
of all,42338060
it would,42048990
such a,42010330
as if,41718334
end of,41504621
not to,41343458
on his,41080972
what is,40958701
in an,40933836
that she,40927878
the last,40760675
as an,40668671
within the,40255001
in my,40222225
all of,40155794
she 'd,39920210
a good,39902321
which the,39901425
and she,39616201
as I,39428086
is an,39390679
as she,39331061
the door,39320199
order to,39183248
so that,38820815
he did,38649779
I 've,38335879
wanted to,38317110
rather than,38162430
are the,38122705
he would,37963836
that we,37926846
kind of,37758798
he is,37754622
to him,37747303
you know,37702439
I will,37687757
and other,37676543
that are,37656973
the right,37606824
she said,37601620
but he,37344361
you do,37266501
I think,36973075
be the,36925207
they had,36886500
up the,36883477
with his,36872935
where the,36618020
or the,36506955
as they,36487323
than the,36457611
not a,36378507
he 's,36181432
the only,36171292
I would,35990343
because of,35825501
as it,35739659
not only,35576835
against the,35532751
I know,35461748
this was,35339287
I 'd,35264551
of it,35258314
you will,35236227
and they,35048794
if he,34873745
of its,34869450
the case,34829874
of our,34702293
to say,34663731
him to,34541860
there were,34494563
the second,34367230
trying to,34212907
me to,34007828
that a,33752508
she could,33621708
the best,33522757
with her,33438587
if I,33398009
to find,33383921
how to,32732061
are you,32637285
Journal of,32388855
not the,32109458
his own,32091117
around the,31973421
the new,31891989
way to,31827305
it to,31731646
who had,31633301
and their,31610547
University of,31480950
across the,31465713
the one,31436421
most of,31423512
was in,31350032
you to,31245358
each other,31200601
a man,31099980
is no,30811119
not want,30789884
their own,30658822
before the,30564338
those who,30505775
the whole,30484775
might be,30483451
on her,30308624
a lot,30085137
has a,29972244
the fact,29947689
them to,29939979
a small,29892045
when you,29764722
the man,29630431
if it,29434248
of that,29385442
associated with,29382517
away from,29368865
we were,29173875
a long,29159805
to their,29122963
have the,29104986
in fact,29042373
to keep,28979923
of your,28947501
down the,28839990
to this,28835721
at all,28811778
a very,28774132
were not,28693320
University Press,28578796
to know,28400849
that there,28400110
what I,28377529
time to,28343299
in that,28104158
and its,28100914
is also,28044374
his head,27987841
and so,27957571
and you,27933436
was to,27904096
with an,27859746
it has,27731808
fact that,27665103
like the,27644675
or a,27618679
up and,27539807
the number,27495581
there 's,27492313
when they,27339922
when she,27288182
form of,27287374
began to,27200837
the house,26941905
in addition,26891488
for this,26861061
and we,26834926
I said,26749103
they have,26609453
out the,26591736
if they,26511743
to give,26414540
to use,26366221
it had,26314440
and was,26024448
at her,26022613
as we,25966457
no one,25939737
side of,25929303
be used,25898422
sense of,25862620
is in,25808896
and is,25725009
a large,25708119
a great,25616234
the room,25593449
for her,25504799
tried to,25453730
to help,25392168
she did,25319673
of what,25272748
that this,25224341
the people,25088927
as to,25070916
which was,25039284
look at,25026650
of which,24972816
you want,24959114
the use,24848999
a single,24808059
enough to,24798560
terms of,24790551
to my,24709459
to you,24660996
come to,24617385
the main,24602362
to an,24600643
the rest,24597064
