ngram,freq
全国 人大 常委 会,37974
"亿 元 , 增长",34287
各 级 人民 政府,28310
的 十 七 大,26482
最高 人民 法院 关于,25723
的 十 六 大,24986
第 十 七 条,23423
党 的 十 七,23331
党 的 十 六,23098
第 十 八 条,22852
级 以上 人民 政府,21717
级 以上 地方 人民,20863
落实 科学 发展 观,20509
第 三 十 一条,20280
社会 主义 民主 政治,20215
第 二 十 三条,20037
第 二 十 四条,19855
中国 特色 社会 主义,19849
第 二 十 二条,19550
年 以下 有 期,19254
第 二 十 一条,19150
二 十 七 条,19131
先进 性 教育 活动,19051
以上 地方 人民 政府,18286
第 三 十 二条,18280
"大专 文化 , 中共",17967
二 十 九 条,17510
的 十 六 届,17435
第 二 十 五条,17348
三 十 七 条,17002
第 三 十 三条,16855
二 十 八 条,16648
及 其 常委 会,16611
中共 中央 政治 局,16307
第 三 十 四条,15991
有 下列 情形 之,15449
第 十 九 条,15416
"年 版 , 第",15085
生产 和 供应 业,14565
县 级 以上 人民,14481
"的 , 人民 法院",14430
在 一定 程度 上,14309
主义 市场 经济 体制,14253
大会 常务 委员会 第,14245
十 六 大 精神,14228
第 二 十 六条,14115
人大 及 其 常委,14110
十 届 全国 人大,14106
第 三 十 六条,13879
元 以下 的 罚款,13871
第 一 百 零,13861
人大 常委 会 第,13817
地方 财政 一般 预算,13641
代表 大会 常务 委员会,13615
贯彻 落实 科学 发展,13260
在 校 学生 数,12991
文件 中华 人民 共和国,12911
三 十 八 条,12846
有 期 徒刑 或者,12815
法律 文件 中华 人民,12744
增加 值 万 元,12679
产业 增加 值 万,12632
从业 人员 数 人,12467
校 学生 数 人,12461
第 三 十 五条,12456
"亿 元 , 比",12421
第 一 百 三,12267
社会 主义 市场 经济,11974
第 十 一 条,11935
条 第 一 款,11897
第 四 十 四条,11871
农村 税 费 改革,11708
党 风 廉政 建设,11659
比 上 年 增加,11603
行政 管理 体制 改革,11489
第 十 二 条,11486
十 七 大 报告,11458
之 间 的 关系,11435
环境 保护 行政 主管,11335
保护 行政 主管 部门,11057
第 三 十 七,11043
