ngram,freq
של חבר הכנסת,26636
ד ' שילנסקי,24458
"ראש , חברי",22125
חברי חברי הכנסת,20629
ד ' תיכון,18575
רבותי חברי הכנסת,16544
ע ' עלי,15415
"לעיל , הערה",13847
נ ' חזן,13172
ההצעה להעביר את,13051
על שולחן הכנסת,12557
א ' בורג,12445
י ' עזרן,11981
מ ' וירשובסקי,11472
א ' סלמוביץ,11364
או או או,10851
ד ' טל,10417
את הצעת החוק,10071
ר ' אדרי,10040
מאת חבר הכנסת,9643
להעביר את הצעת,9397
תודה לחבר הכנסת,9206
"הכנסת , אני",9164
חוק לתיקון פקודת,9080
הכנסת נסים זאב,8839
"החוקה , חוק",8818
ר ראובן ריבלץ,8811
הצעת חוק לתיקון,8560
רבה לחבר הכנסת,8428
בעד ההצעה להעביר,8350
תודה רבה לחבר,8335
ר ' ריבלין,8154
"בבקשה , אדוני",8028
אנחנו עוברים להצבעה,7853
"ראש , אני",7567
בית המשפט העליון,7496
חבר הכנסת נסים,7436
של חברי הכנסת,7069
למשרד מבקר המדינה,6820
"ראש , כנסת",6784
"ראש , רבותי",6765
אף על פי,6746
"ראש , אדוני",6493
השר גדעון עזרא,6391
קבוצת חברי הכנסת,6314
"הכנסת , אנחנו",6262
של מדינת ישראל,6167
השר לביטחון פנים,6159
"נקראה , נמסרה",6066
מ ' לוי,6063
הצעת חוק זו,6037
הצעת קבוצת חברי,5974
סגן שר הביטחון,5960
הכנסת טלב אלסאנע,5905
הצעת חבר הכנסת,5867
"שם , עמי",5864
להעביר את הנושא,5780
ס ' טריף,5687
לדעת משרד מבקר,5567
משרד מבקר המדינה,5565
חבר הכנסת דהאמשה,5499
את הצעת חוק,5462
וקבוצת חברי הכנסת,5447
מסמכים שהונחו על,5375
יולי יואל אדלשטיין,5321
את חבר הכנסת,5309
חבר הכנסת יצחק,5127
של ראש הממשלה,5033
ש ' וייס,5019
מ ' שחל,4953
הביטחון זאב בוים,4862
הצעת החוק הזאת,4846
סולובייצ ' יק,4763
השר מאיר שטרית,4726
ד ראובן ריבלץ,4716
הכנסת אופיר פינס,4664
חבר הכנסת דוד,4662
התחבורה מאיר שטרית,4651
לדיון מוקדם בוועדה,4620
"העבודה , הרווחה",4614
חבר הכנסת ברכה,4550
של חברת הכנסת,4549
שר הביטחון זאב,4521
חבר הכנסת גפני,4512
חבר הכנסת חיים,4484
הכנסת רן כהן,4400
קריאה שנייה וקריאה,4381
שר התחבורה מאיר,4327
אדוני ראש הממשלה,4307
נוסח הצעת חוק,4297
חבר הכנסת טלב,4276
אין ההצעה להעביר,4262
בסופו של דבר,4259
שהונחו על שולחן,4249
שנייה וקריאה שלישית,4247
ס ' שלום,4243
נ ' מסאלחה,4226
במחצית השנייה של,4194
שאל את שר,4187
של בית המשפט,4153
חבר הכנסת אורון,4120
הצעת חוק של,4072
של המאה התשע,4041
חבר הכנסת אופיר,4034
"בבקשה , חבר",4019
"שם , עמ",4013
הפנים ואיכות הסביבה,3973
והסגנים והונחה על,3962
הכנסת והסגנים והונחה,3957
"החינוך , התרבות",3940
חבר הכנסת משה,3923
החוק לדיון מוקדם,3854
ואף על פי,3851
הכנסת מוחמד ברכה,3780
"רבה , אדוני",3736
המוסד לביטוח לאומי,3714
האוניברסיטה העברית בירושלים,3678
הכנסת אחמד טיבי,3675
חבר הכנסת רן,3656
מלחמת ששת הימים,3650
חבר הכנסת איתן,3646
שולחן הכנסת ביום,3646
וכו ' ע,3645
הלשכה המרכזית לסטטיסטיקה,3641
השנייה של המאה,3626
"מ , סימן",3571
אורי יהודה אריאל,3558
הסיטוניים בענף זה,3557
המחירים הסיטוניים בענף,3552
הקדוש ברוך הוא,3549
חבר הכנסת יעקב,3547
מאת חברי הכנסת,3547
ראש ועדת הכנסת,3536
חבר הכנסת ריבלין,3518
שר האוצר א,3505
מה שאין כן,3500
מלחמת העולם השנייה,3487
של התנועה הציונית,3483
התנועה הערבית להתחדשות,3470
חבר הכנסת אברהם,3435
חבר הכנסת טיבי,3416
הכלכלית לשנת הכספים,3409
חבר הכנסת מוחמד,3383
הכנסת גדעון סער,3347
והונחה על שולחן,3330
ע ' דהאמשה,3327
על הצעת חוק,3319
הכנסת אורי אריאל,3314
אני מזמין את,3306
העבודה והרווחה א,3281
של חוק זה,3277
ה ' הגנה,3269
הצעת חוק הביטוח,3268
חבר הכנסת מיכאל,3244
כאמור בסעיף קטן,3242
הצעת חוק התקציב,3236
סגן השר לביטחון,3233
אדוני סגן השר,3211
התקציב לשנת הכספים,3188
ד ' ליבאי,3182
עשרה הצעת חוק,3171
הכנסת עסאם מח'ול,3156
"תודה , אדוני",3152
הכנסת חיים אורון,3143
הכנסת זהבה גלאון,3135
הכנסת עזמי בשארה,3129
"לעיל , פרק",3128
"השר , אני",3121
לכלול את הנושא,3115
הכנסת משה גפני,3102
חבר הכנסת אורי,3101
א ' רביץ,3100
התרבות והספורט מ,3100
חבר הכנסת עזמי,3089
היועץ המשפטי לממשלה,3073
חוק הביטוח הלאומי,3072
"השר , חברי",3066
לקריאה שנייה ולקריאה,3046
שנייה ולקריאה שלישית,3027
לפי חוק זה,3006
מלחמת העולם הראשונה,2990
השר יעקב אדרי,2980
חבר הכנסת אחמד,2972
הכנסת איוב קרא,2971
הכנסת אריה אלדד,2968
חבר הכנסת פרוש,2931
"לך , אדוני",2926
"הכנסת , אדוני",2919
ר ראובן ריבלין,2908
מ ' פלד,2902
אושר להנחה על,2901
לתיקון פקודת מס,2889
ישראל כמדינה יהודית,2878
אני מאוד מודה,2870
חבר הכנסת עבד,2856
ש ' בניזרי,2850
על שלחן הכנסת,2838
חבר הכנסת גדעון,2835
ג ' פעמים,2821
ע י ו,2817
ע ' מאור,2793
מצאתי את עצמי,2791
את הנושא בסדר,2787
חבר הכנסת עסאם,2783
חוק המדיניות הכלכלית,2773
ועדת החוץ והביטחון,2770
פקודת מס הכנסה,2758
מלחמת יום הכיפורים,2749
הכנסת אבשלום וילן,2742
המאה התשע עשרה,2733
עמיתי חברי הכנסת,2732
הכנסת זבולון אורלב,2724
חוק זו אושר,2715
חבר הכנסת כהן,2709
וכו ' עכ,2703
מאת חברת הכנסת,2689
י ' ביבי,2687
חבר הכנסת אריה,2683
חברת הכנסת זהבה,2682
אני רוצה להודות,2682
על רקע זה,2672
על כל פנים,2666
לפי הוראות סעיף,2666
המדיניות הכלכלית לשנת,2660
הכנסת יורי שטרן,2660
חברת הכנסת גילה,2658
ההסתייגות של חבר,2654
אברהם בייגה שוחט,2652
ההצעה להסיר מסדר,2648
של אחד העם,2647
של הסוכנות היהודית,2644
"כך , למשל",2639
השנייה של שנות,2639
ג ' ימים,2637
"לכן , אדוני",2631
של עם ישראל,2630
חבר הכנסת יורי,2611
"לעיל , איגרת",2606
חבר הכנסת מח'ול,2600
חקיקה להשגת יעדי,2598
עוברים להצבעה על,2593
של תנועת העבודה,2591
להשגת יעדי התקציב,2589
ידי חבר הכנסת,2556
הפנים אברהם פורז,2532
חבר הכנסת זאב,2527
שאמרו רבותינו ז,2521
של המאה ה,2515
של אגודת ישראל,2498
ביטוח בריאות ממלכתי,2496
לשאלה נוספת לחבר,2489
חבר הכנסת איוב,2488
אחר אחר אחר,2481
הכנסת דוד אזולאי,2480
הכנסת מאיר פרוש,2475
חבר הכנסת אבשלום,2473
חבר הכנסת אילן,2472
הכנסת דוד טל,2471
"בעד , אין",2469
הכנסת יצחק כהן,2463
הצעת חוק המדיניות,2451
על הצעת החוק,2443
א ' הירשזון,2437
במלחמת ששת הימים,2435
הכנסת אמנון כהן,2433
לפי סעיף קטן,2426
של הרב עובדיה,2415
חבר הכנסת זבולון,2404
ההסתייגות של קבוצת,2395
יעקב ז'אק אמיר,2384
לפי סעיף זה,2383
שר המשפטים ד,2377
ריבונו של עולם,2374
עוברים לנושא הבא,2363
של מערכת החינוך,2360
לביטחון פנים יעקב,2355
ועדת הפנים ואיכות,2351
חבר הכנסת הנדל,2336
נאומים בני דקה,2332
חבר הכנסת דראושה,2330
שר התשתיות הלאומיות,2325
של היועץ המשפטי,2325
שר הפנים אברהם,2323
מדי פעם בפעם,2319
של תל אביב,2316
כבוד האדם וחירותו,2314
הראשונה של המאה,2307
חבר הכנסת זחאלקה,2305
אנחנו עוברים לנושא,2303
