ngram,freq
חבר הכנסת,113451
אדוני היושב,79453
חברי הכנסת,57364
על ידי,53354
ראובן ריבלין,44678
"היו""ר ד",39198
על פי,36278
"היו""ר ראובן",34050
חברת הכנסת,30158
אי ן,29854
"היו""ר א",27374
"היו""ר ש",25438
לחבר הכנסת,25250
לא היה,24738
בי ן,24666
את כל,24436
נסים זאב,22703
"היו""ר ע",22441
חברי חברי,20136
"היו""ר נ",19938
הצעת החוק,19388
מוחמד ברכה,19109
אדוני השר,18437
"היו""ר ר",16940
אחמד טיבי,15967
"היו""ר שי",15894
על כל,15643
ראש הממשלה,15593
כל כך,15480
רבותי חברי,15205
ראובן ריבלץ,14944
קולט אביטל,14790
על כך,14401
תיקון מס,13776
גדעון סער,13747
משה גפני,13728
הצבעה מס,13699
יואל אדלשטיין,13557
ר ראובן,13520
דליה איציק,13206
חיים אורון,13159
הצעת חוק,13143
ההצעה להעביר,13139
טלב אלסאנע,12997
מאיר שטרית,12944
שולחן הכנסת,12906
אופיר פינס,12873
אני לא,12630
נסים דהן,12609
שר האוצר,12554
גברתי היושבת,12508
את זה,12405
הוא לא,12364
משה כחלון,12311
ישראל ביתנו,11921
"היו""ר מ",11918
זה לא,11832
לא רק,11737
ועל כן,11437
בעד ההצעה,11260
של כל,11044
שר הביטחון,10844
מגלי והבה,10830
בסעיף קטן,10729
חמי דורון,10683
כל אחד,10538
האיחוד הלאומי,10529
צבי הנדל,10217
של הרמב,10044
"היו""ר י",9951
בדרך כלל,9943
חוק לתיקון,9861
את עצמו,9806
אמנון כהן,9732
של רבי,9728
גדעון עזרא,9723
זה היה,9723
שרת החינוך,9709
גם את,9703
אם לא,9656
שי וייס,9569
"היו""ר יולי",9536
רצוני לשאול,9518
של המאה,9498
רוני בר,9371
הוא היה,9369
כי אם,9347
המשפט העליון,9316
אם כן,9264
"היו""ר ח'",9086
משרד החינוך,9075
מכל מקום,8950
לתיקון פקודת,8846
על מנת,8836
"היו""ר ס",8815
עם זאת,8772
שר התחבורה,8762
עוברים להצבעה,8716
כנסת נכבדה,8644
לא היו,8643
הכנסת נסים,8602
מאת חבר,8600
אתי לבני,8582
שאי ן,8568
על כן,8512
אמון בממשלה,8474
רבה לחבר,8460
גם אם,8370
"היו""ר ג'",8342
אין נמנעים,8317
מבקר המדינה,8264
של ר,8140
זבולון אורלב,8121
כי לא,8120
של דבר,8068
כאמור בסעיף,8060
זאב בוים,7998
מי בעד,7955
על זה,7887
"היו""ר קולט",7864
מדינת ישראל,7853
רבי ן,7843
רן כהן,7829
תודה לחבר,7807
אף על,7711
החוק הזאת,7687
חיל האוויר,7648
דוד טל,7614
כי הוא,7551
חוק זו,7533
סגן השר,7504
של האדם,7488
כל מה,7477
הקיבוץ המאוחד,7442
ועדת החוקה,7413
אבשלום וילן,7410
"של צה""ל",7396
מלחמת העולם,7390
אחר כך,7343
זהבה גלאון,7337
אבל לא,7307
תל אביב,7282
משרד החוץ,7264
שר הבריאות,7243
בני ישראל,7191
אריה אלדד,7137
ארץ ישראל,7092
מיכאל איתן,7077
מיכאל נודלמן,7075
אלמאלכ דהאמשה,7072
שאמרו חז,7069
בארץ ישראל,7069
להביע אי,7034
שר החוץ,7020
אלא גם,6991
התנועה הציונית,6980
אנחנו עוברים,6953
על פני,6936
עזמי בשארה,6913
יש לו,6896
על רקע,6887
המאה ה,6883
משרד הביטחון,6854
"היו""ר יצחק",6832
למשרד מבקר,6828
מאיר פרוש,6823
כי אין,6782
בהצעת החוק,6780
זה הוא,6775
הכנסת דהאמשה,6767
לשנת הכספים,6764
ק רבי,6704
אך לא,6699
ועדת הכספים,6644
מי נגד,6624
סגן שר,6595
ד ראובן,6592
יעקב אדרי,6591
כמו כן,6574
בני אדם,6567
רבותינו ז,6521
היא לא,6512
דברי הרמב,6504
לאחר מכן,6489
מצד אחד,6487
שאילתות ותשובות,6466
שיש לו,6461
על מה,6456
אמרו חז,6439
לעומת זאת,6435
השר גדעון,6426
של הקיבוץ,6354
אי אפשר,6347
ה ל,6346
אינו יכול,6301
נא להצביע,6193
נמסרה לפרוטוקול,6191
של הקב,6185
של היישוב,6169
כבוד השר,6155
האשם מחאמיד,6114
אם החולם,6109
שר המשפטים,6095
סעיף קטן,6092
השר לביטחון,6067
הכנסת דוד,6064
גם על,6047
אם הוא,6041
אורי אריאל,6029
יצחק כהן,6005
לפי סעיף,5990
של אדם,5988
הצעת חבר,5978
עמיר פרץ,5976
יחד עם,5969
ידיעות אחרונות,5958
של בית,5945
של שרון,5898
קבוצת חברי,5888
על בסיס,5873
ההסתייגות של,5855
הוראות סעיף,5840
"יש בכת""י",5831
איוב קרא,5807
ועדת הכנסת,5804
עסאם מח'ול,5800
לדיון מוקדם,5799
ירושלים תשנ,5787
שיש בו,5746
אינו נוכח,5722
של ישראל,5703
שאול יהלום,5699
לדעת משרד,5689
ראו לעיל,5664
וקבוצת חברי,5663
לו את,5651
איתן כבל,5643
מסמכים שהונחו,5641
משרד מבקר,5577
בית החולים,5547
יצחק זיו,5520
להצעת החוק,5513
סך הכל,5488
לראות את,5482
רבי שמעון,5473
הצעת קבוצת,5461
לביטוח לאומי,5458
"היו""ר פ",5434
הכנסת גפני,5419
לא הייתה,5417
כי כל,5410
עם ישראל,5403
הכנסת חיים,5390
יכול להיות,5373
ואחר כך,5347
יולי יואל,5347
ואם כן,5337
יורי שטרן,5304
של בני,5302
"היו""ר נסים",5299
רוחמה אברהם,5298
אילן שלגי,5285
ן ז,5283
של הציונות,5261
לבי ן,5253
הרשויות המקומיות,5246
הכנסת טלב,5227
ק אדמו,5217
של השואה,5202
של הרב,5186
בגדה המערבית,5170
אחד מהם,5169
מלחמת העצמאות,5159
חיים רמון,5152
גוש אמונים,5142
ראו למשל,5132
המאה התשע,5114
אין זה,5110
של המדינה,5102
הביטחון זאב,5094
הקמת המדינה,5090
המשפט העברי,5085
לא יכול,5066
הכנסת ברכה,5053
אין לו,5052
תיקוני חקיקה,5051
יעקב מרגי,5048
יעקב ליצמן,5044
כהצעת הוועדה,5039
את מה,5035
תודה רבה,5029
ח' דיין,5020
אלוהב דראושה,5017
יהדות התורה,5016
עם כל,4988
הרי זה,4988
הכנסת אופיר,4985
בשנות השישים,4984
"מיליון ש""ח",4981
הוועד הפועל,4924
אריאל שרון,4922
הצעות לסדר,4916
אין ההצעה,4913
גם כן,4904
הרב ז,4893
ירושלים תשל,4882
על עצמו,4880
עם הפלסטינים,4876
י שם,4870
אמר לו,4861
מפלגת העבודה,4850
ם ז,4848
אדוני סגן,4848
כבוד היושב,4839
אם יש,4838
בסופו של,4831
אדוני שר,4818
לא היתה,4811
השר מאיר,4789
אריאל ויינשטיין,4788
הכנסת אריה,4783
זה של,4767
רבי יהודה,4763
השירה העברית,4761
מערכת החינוך,4760
