ngram,freq
十 七 条,96830
第 一 百,55237
十 八 条,53045
第 三 人,44224
是 一 种,43398
十 七 大,43019
级 人民 政府,42457
越 来 越,40250
全国 人大 常委,38630
另 一 方面,34233
的 十 六,29932
的 十 七,29441
的 基础 上,29228
的 一 种,28890
十 二 条,28442
第 二 百,28087
十 三 条,27373
十 四 条,26839
人大 常委 会,26728
十 六 届,26329
的 情况 下,25863
民事 诉讼 法,25782
发展 中 国家,25633
经济 社会 发展,25454
可 持续 发展,24403
十 九 条,23949
带 来 的,23490
先进 性 教育,22938
级 以上 人民,22831
届 全国 人大,22700
第 十 四条,22643
第 十 一条,22545
三 十 一条,22352
第 十 二条,22119
第 十 六条,22109
二 十 四条,22039
二 十 三条,21758
有限 责任 公司,21547
第 十 三条,21528
的 各 种,21501
主义 民主 政治,21491
二 十 二条,21461
第 二 十条,21377
中国 特色 社会,21298
落实 科学 发展,21052
中华 人民 共和国,20958
特色 社会 主义,20948
"元 , 增长",20934
人民 代表 大会,20536
三 十 二条,20328
年 以下 有,20327
房 地产 业,19961
性 教育 活动,19881
之 间 的,19478
未 成年 人,19440
二 十 五条,19243
三 十 四条,19218
地方 人民 政府,19189
人民 法院 关于,19106
一 九 五,18918
以上 地方 人民,18911
三 十 三条,18845
行政 管理 体制,18837
各 级 人民,18755
第 一 款,18658
第 三 百,18434
其 常委 会,18304
的 过程 中,18251
十 届 全国,18154
经济 学 家,18042
一定 程度 上,17838
十 六 大,17616
人民 法院 应当,17576
比 上 年,17557
地方 各 级,17375
"版 , 第",16971
更 好 地,16965
第 十 五条,16959
税 费 改革,16831
百 分 之,16811
中共 中央 政治,16419
常委 会 第,16371
农村 义务 教育,16330
经济 增长 的,16254
以上 人民 政府,16247
有 助 于,16170
相关 法律 文件,16169
三 十 六条,16016
二 十 一条,15804
二 十 六条,15741
节能 减 排,15486
国际 金融 危机,15388
和 供应 业,15376
三 十 五条,15338
第 十 届,15262
市场 准 人,15258
民族 自治 地方,15141
产业 增加 值,14864
私营 企业 主,14817
在 一定 程度,14780
经济 的 发展,14710
最 重要 的,14699
财政 一般 预算,14659
基础 设施 建设,14536
违反 本 法,14489
期 徒刑 或者,14427
推进 社会 主义,14140
大会 常务 委员会,14093
贯彻 落实 科学,14028
的 第 一,14020
上 年 增加,14015
规模 以上 工业,13962
第 三 十条,13924
条 第 一,13887
"的 , 应当",13820
信息 产业 部,13792
地方 财政 一般,13782
本 法 规定,13664
党 内 民主,13460
农村 税 费,13457
党 风 廉政,13445
四 十 四条,13270
环境 保护 行政,13231
被 申请 人,13228
萨 达 姆,13224
金融 危机 的,13190
主义 市场 经济,13089
风 廉政 建设,13047
及 其 常委,13005
校 学生 数,13004
