ngram,freq
"个 代表 "" 的",27861
"诉讼 法 "" 第",14459
"实践 "" 三 个",9773
"代表 "" 的 重要",9678
"说 : "" 我",8807
"代表 "" 的 要求",8526
"个 代表 "" 重要",8521
月 1 日 起,7728
"十 五 "" 期间",7456
日 ) 最高 人民,7067
其中 : 农林 牧,6832
总 产值 ( 现价,6596
年 ( 清 光绪,6403
年 1 月 1,6311
开放 20 多年 来,6165
"个 代表 "" 要求",6144
市 ) 社会 经济,5982
出版 社 2004 年,5753
改革 开放 20 多年,5660
"人民 法院 "" 关于",5607
改革 开放 30 年,5499
"依照 "" 中华 人民",5483
"以 "" 三 个",5203
"法 "" 第 十",5140
社 2000 年 版,5088
统计 年鉴 一 1996,4825
社 2004 年 版,4774
"法 "" 第 三",4699
年 县 ( 市,4649
以上 10 万 元,4621
"一 五 "" 规划",4619
"贯彻 "" 三 个",4578
开放 30 年 来,4390
"法 "" 第 四",4299
产值 ( 现价 元,4268
"个 代表 "" 思想",4158
元 以上 10 万,4093
年 第 1 期,4080
"出版 社 , 2003",4053
"和 "" 三 个",4040
主办 单位 : 中国,4016
"公司 法 "" 第",3958
"同志 "" 三 个",3924
"管理 条例 "" 第",3910
集团 ) 有限 公司,3905
学报 : 社科 版,3884
"执行 "" 中华 人民",3876
"法 "" 第 一",3751
社 2005 年 版,3724
出版 社 2001 年,3701
统计 年鉴 一 1995,3640
"了 "" 三 个",3626
"理论 和 "" 三",3577
"的 , 处 3",3561
起 施行 ) 第,3525
年 第 3 期,3496
年 第 2 期,3495
地址 : 北京 市,3480
出版 社 2002 年,3471
