ngram,freq
se dio cuenta de que,415519
desde el punto de vista,331637
a lo largo de la,272474
en la medida en que,231785
en el momento en que,176974
"y , por lo tanto",175322
al otro lado de la,173253
de un lado a otro,169999
me di cuenta de que,168548
el punto de vista de,159639
a lo largo de los,152758
en la mayoría de los,147797
a la conclusión de que,143289
Al fin y al cabo,141859
la mayor parte de los,131405
al fin y al cabo,130683
a que se refiere el,126025
la mayoría de los casos,125656
en el ámbito de la,125204
en el centro de la,124499
lo que se refiere a,123253
en el caso de que,121995
"que , a pesar de",121586
en el sentido de que,114452
por el hecho de que,106352
Desde el punto de vista,105787
en el caso de los,105703
de cada uno de los,105092
en el caso de la,102895
la razón por la que,101662
a lo largo de su,98275
desde un punto de vista,95178
en el marco de la,94102
en el momento de la,92356
en el interior de la,91863
la segunda mitad del siglo,87971
el momento en el que,85922
en el campo de la,84295
con la esperanza de que,83316
hasta el punto de que,83109
la mayor parte de las,82467
"y , en su caso",82203
no tiene nada que ver,81561
a la luz de la,80249
que la mayoría de los,80089
en lo que se refiere,79160
punto de vista de la,78941
"y , al mismo tiempo",78575
lo largo de los años,77776
hay que tener en cuenta,76553
de cada una de las,76436
la mayor parte de la,76376
la palma de la mano,74872
que estaba a punto de,74053
era la primera vez que,73817
tiene nada que ver con,73340
a lo largo del tiempo,73104
todos y cada uno de,73008
el hecho de que la,72113
en el hecho de que,71380
los días de la semana,70971
que se trata de un,70941
en el caso de las,70533
de los medios de comunicación,70285
de la misma manera que,69960
el hecho de que el,69932
de una vez por todas,69273
que tener en cuenta que,68998
la luz de la luna,68492
me doy cuenta de que,67400
de la década de los,67349
desde el momento en que,67204
de la historia de la,67131
que se refiere el artículo,66854
"Por otra parte , la",66436
como si se tratara de,65796
se dio la vuelta y,65552
que se trata de una,65474
de los días de la,65471
el momento en que se,65313
en el seno de la,65170
se había dado cuenta de,64966
en la historia de la,64575
lo largo de la historia,64303
lo dispuesto en el artículo,64181
con el paso del tiempo,63772
que se refiere a la,63742
"de la semana , el",63727
en cada uno de los,63548
como en el caso de,62390
como es el caso de,62022
La verdad es que no,62016
tiene que ver con la,61893
el mejor de los casos,60894
el resto de su vida,60880
a la puerta de la,60685
"Por su parte , el",60585
la reproducción total o parcial,60119
se da cuenta de que,59588
reproducción total o parcial de,59171
un nudo en la garganta,59118
había dado cuenta de que,58790
en la cuenta de que,58728
En el caso de la,58533
En el caso de que,58413
en cada una de las,57558
y cada uno de los,57408
"que , a su vez",57363
"Por otra parte , el",57293
el punto de vista del,57169
no es más que un,56360
las manos en los bolsillos,56349
"Entonces , ¿ por qué",56336
a lo largo de toda,55827
que se trataba de un,55498
no es más que una,55350
"En este sentido , la",55319
Era la primera vez que,55095
y se dio cuenta de,54894
a la altura de la,54687
la medida de lo posible,54686
en el mejor de los,54618
En el caso de los,53973
de los miembros de la,53926
en lo que respecta a,53879
no tenía ni idea de,53513
con el fin de que,53444
en el contexto de la,53409
mucho más de lo que,52987
la mayor parte del tiempo,52647
a cada uno de los,52497
en la década de los,52474
y de las calidades mundanas,52426
simboliza : de los planetas,52369
a lo largo de las,52318
"Por otro lado , la",52213
América Latina y el Caribe,52029
lo más probable es que,51888
en el borde de la,51712
en la medida de lo,51585
es la primera vez que,51462
de la mayoría de los,51454
la mayoría de la gente,51174
de la Segunda Guerra Mundial,50749
en la mayoría de las,50722
por el que se aprueba,50420
que en el caso de,50359
la primera mitad del siglo,50181
la forma en que se,49985
la mayoría de las veces,49850
las razones por las que,49295
se había convertido en un,48970
no era más que un,48947
en la toma de decisiones,48722
la forma en la que,48639
un beso en la mejilla,48615
"o , en su caso",48391
algún fragmento de esta obra,48339
En la mayoría de los,48252
después de la muerte de,48239
todas y cada una de,48175
que se trataba de una,48068
de un momento a otro,47960
el otro lado de la,47917
lo que respecta a la,47738
no tenía nada que ver,47554
tenía nada que ver con,47092
De Versículos : 01 02,46998
Índice De Versículos : 01,46998
Versículos : 01 02 03,46957
"En este sentido , el",46951
que la mayoría de las,46857
se ha convertido en un,46646
el que se aprueba el,46565
lo que es lo mismo,46424
la noche a la mañana,46111
en el mundo de la,46037
dio cuenta de que no,45999
lo largo de su vida,45703
de la Administración de Justicia,45534
a lo largo de todo,45307
en la puerta de la,45263
A lo largo de la,45071
que la mayor parte de,44901
"y , a la vez",44862
en el desarrollo de la,44846
la idea de que la,44784
al pie de la letra,44762
"y , a pesar de",44730
En el momento en que,44682
la miró a los ojos,44395
lo miró a los ojos,44231
y se dirigió a la,44210
el paso de los años,44174
se encogió de hombros y,44148
Se dio cuenta de que,44042
es la razón por la,44009
las palmas de las manos,43968
A partir de ese momento,43938
los unos a los otros,43902
en la mayor parte de,43477
"Por su parte , la",43411
a partir de ese momento,43332
Centro Español de Derechos Reprográficos,43328
"Por lo tanto , la",43286
se había convertido en una,43184
"Por otro lado , el",43178
la parte superior de la,43150
tiene que ver con el,43085
en más de una ocasión,42979
se puso en pie y,42879
Lo que pasa es que,42737
nada que ver con la,42431
la Administración General del Estado,42423
de cada uno de ellos,42392
nada que ver con el,42294
de la noche a la,42290
"de los elementos , el",42216
"las calidades mundanas , la",41943
Heráldica familiar Españoles e Hispanoamericanos,41940
y Heráldica familiar Españoles e,41940
en la parte de atrás,41858
lo largo de todo el,41846
y cada una de las,41772
a la hora de la,41764
la mesa de la cocina,41628
el motivo por el que,41390
se daba cuenta de que,41279
en el campo de batalla,41258
lo que tenía que hacer,41182
abrir y cerrar de ojos,41174
un abrir y cerrar de,41071
al darse cuenta de que,40999
la idea de que el,40797
la verdad es que no,40704
en el ámbito de las,40683
a la vez que se,40656
el hecho de que los,40619
forma o por cualquier medio,40572
