ngram,freq
I do not,63663473
one of the,54937410
as well as,52187041
out of the,35037049
the United States,34939403
part of the,32546080
I did not,31889018
in order to,30605383
the end of,30112516
do not know,25411182
I can not,23715906
be able to,23039224
to be a,22850397
the fact that,22395059
end of the,22132248
some of the,20964835
can not be,20645938
the number of,20380215
in front of,20329541
the use of,20326058
not want to,19755481
a number of,19451836
in terms of,19032376
and / or,18842221
the same time,18706305
there is a,17520548
the rest of,17177572
a lot of,17081048
he did not,16986236
I 'm not,16914486
you do not,16463367
side of the,16403450
back to the,16070813
there is no,15521030
did not know,14938444
it is not,14929345
in which the,14770715
I could not,14563470
that he was,14247921
in the United,14152120
at the same,14058057
do not have,14041652
the case of,13950789
of the world,13853104
in the world,13814250
It was a,13702543
the other hand,13648414
such as the,13648024
that it was,13644912
did not want,13610876
that it is,13441879
based on the,13358904
to be the,13296893
at the time,13202657
do not want,13183956
in the same,13091894
on the other,13083764
of the most,12928662
the development of,12873828
at the end,12861528
was going to,12851681
it was not,12808674
it would be,12745864
there was a,12709835
the first time,12599165
I want to,12271948
most of the,11930019
you want to,11861972
the presence of,11706532
and in the,11625707
she did not,11537485
would have been,11526849
One of the,11526715
did not have,11409511
that he had,11363346
"However , the",11239622
is not a,11149604
to do with,11072521
would not be,11015181
going to be,10945134
it was a,10934586
rest of the,10887059
a couple of,10626880
due to the,10624767
there was no,10618477
because of the,10611736
need to be,10503661
to have a,10466831
the back of,10400046
will not be,10222641
He did not,10152464
in the first,10019100
away from the,9964446
"it , and",9874898
well as the,9814091
a variety of,9783225
up to the,9725146
all of the,9701568
"him , and",9700353
I was not,9682169
not have to,9677184
according to the,9632245
with respect to,9582575
a result of,9557543
can be used,9529051
have to be,9528523
members of the,9505996
There was a,9502317
a series of,9474259
do not think,9463094
the form of,9460258
the time of,9389749
the middle of,9382190
long - term,9272151
it is a,9189872
It was not,9181946
the role of,9166677
that there is,9122584
had to be,9096696
for the first,9095139
and it was,9059853
not going to,9011380
in the case,8981231
he could not,8974155
the basis of,8935883
is one of,8925958
the top of,8888980
as a result,8882912
the nature of,8871574
to make a,8794006
the beginning of,8717077
the name of,8694557
the importance of,8682607
be used to,8682010
as soon as,8681807
in the middle,8665858
for a moment,8655410
On the other,8587841
that can be,8492897
and it is,8451881
he was not,8449662
but it was,8353714
in relation to,8327940
had not been,8326025
the amount of,8269340
more than a,8254105
This is the,8253739
This is a,8196060
they do not,8113111
the value of,8106454
It is not,8104531
of the first,8098888
not know what,8077455
as long as,8056352
we do not,8052769
You do not,8047399
that she was,8040321
is to be,8034405
front of the,7960508
What do you,7958989
the idea of,7954625
I will not,7937296
It is a,7917770
the context of,7867838
it does not,7854622
of the same,7844876
I had to,7841334
as much as,7828763
"example , the",7825792
was not a,7823123
would not have,7783207
many of the,7775366
the process of,7772948
a long time,7758119
I have to,7747215
to go to,7694646
I 'm going,7647697
of the United,7632977
is that the,7623332
I wanted to,7596788
It 's a,7571957
is not the,7570455
as part of,7569221
the right to,7552687
She did not,7518205
it was the,7517826
was in the,7505071
could not be,7504334
it is the,7501202
should not be,7487384
top of the,7441764
I ' m,7437686
a matter of,7431792
There is no,7408431
nature of the,7387975
in the form,7386046
you can not,7372901
of the two,7316018
was one of,7283773
the course of,7260536
There is a,7258728
that of the,7254444
In other words,7232883
year - old,7225730
the University of,7204695
Parallel Bible Halseth,7195753
Series : Parallel,7182653
to see the,7180917
Oxford University Press,7165142
All Rights Reserved,7150401
In addition to,7090686
a set of,7066189
In order to,7063451
use of the,7062260
to make the,7051618
to have been,7013213
As a result,6997617
I would not,6986159
shook his head,6941299
may not be,6941220
"me , and",6937168
in whole or,6933191
whole or in,6908547
she could not,6906394
he had been,6892794
the level of,6881732
or in part,6872561
I 'm sorry,6855540
the other side,6847818
the edge of,6847770
"them , and",6843833
of the other,6771943
in the morning,6761978
but it is,6751315
so that the,6728006
in the early,6722310
would have to,6718785
parts of the,6708856
and so on,6703634
a sense of,6701161
you need to,6692778
in accordance with,6686486
in the past,6651895
is important to,6636252
between the two,6608177
I have not,6599685
that they are,6575323
It was the,6575160
of all the,6561814
would be a,6561333
a part of,6542719
related to the,6535475
is based on,6525941
May not be,6520545
the ability to,6519438
on the basis,6518812
seemed to be,6518576
It 's not,6508911
that I was,6492161
not be copied,6486455
that they were,6475626
his or her,6453093
shown in Figure,6444902
There was no,6443348
to do so,6426288
of the following,6417134
to deal with,6411014
the concept of,6387916
it can be,6367810
the most important,6361849
the absence of,6357925
to look at,6356599
the side of,6356534
"copied , scanned",6353529
part of a,6332388
each of the,6323794
is in the,6281530
suppressed from the,6277589
Due to electronic,6277407
as if he,6270287
"duplicated , in",6259295
to electronic rights,6254568
they did not,6254340
"scanned , or",6253814
may be suppressed,6251271
some third party,6249443
and he was,6234017
Cambridge University Press,6223394
eChapter ( s,6222532
the work of,6201706
was not the,6196668
be suppressed from,6189021
third party content,6187805
content may be,6179613
member of the,6179137
on the floor,6169978
one of them,6164281
the power of,6143187
party content may,6141325
as far as,6129340
to be in,6124368
and the other,6112059
the need for,6103356
"her , and",6095615
the history of,6086534
any of the,6069996
"rights , some",6064600
I 've been,6059327
was able to,6038115
likely to be,6035425
as it is,6026096
from the eBook,6023081
on the ground,6022687
needs to be,6017749
and that the,6015640
the eBook and,6015620
so - called,6005955
want to be,6001222
the effect of,5957346
would like to,5956932
a kind of,5932377
you have to,5921384
look at the,5916643
the possibility of,5903017
At the same,5901130
up in the,5891889
the size of,5878435
the effects of,5871007
referred to as,5846876
edge of the,5832639
I am not,5827094
it will be,5814351
for a few,5813048
a group of,5790180
that she had,5776305
the relationship between,5772928
down to the,5768119
What is the,5765354
I 'm sure,5760472
understanding of the,5753417
she was not,5749523
had been a,5747436
the result of,5742789
associated with the,5716229
middle of the,5716038
According to the,5715776
that there was,5714727
out of his,5697028
to say that,5695117
the purpose of,5689926
he was a,5689190
not have a,5687256
value of the,5686598
not to be,5675291
he had not,5672950
I 'll be,5665462
do not you,5648032
seems to be,5644964
view of the,5606654
has to be,5595545
the face of,5592666
we need to,5589836
I have a,5558161
of the day,5542736
the same way,5542037
when he was,5539628
as shown in,5538052
in this chapter,5537269
in the context,5530363
found in the,5528467
for a while,5508405
it 's not,5496802
more likely to,5484257
I need to,5479117
do you think,5465713
it had been,5465393
to ensure that,5464244
"it , but",5463210
the kind of,5445135
can also be,5441681
at a time,5434785
it did not,5433768
of the house,5433110
the center of,5423340
go to the,5421247
in such a,5410625
it may be,5399044
of the time,5397493
it 's a,5390929
the same as,5390054
that he would,5351942
point of view,5350336
was the first,5346388
in this case,5342144
the existence of,5338752
to be able,5328122
we can not,5292076
the bottom of,5288028
the need to,5287723
to make sure,5274569
terms of the,5271894
of the city,5267191
percent of the,5262331
to the other,5260156
that had been,5259547
more than one,5253720
fact that the,5251900
is the most,5241807
it to the,5221749
must have been,5216832
used in the,5213252
this is the,5177377
half of the,5175563
of the people,5173901
was about to,5168603
in a way,5160000
in the air,5152016
in the way,5149790
the age of,5132654
It is the,5127634
all the time,5127137
went to the,5126440
of the new,5126160
in the future,5111414
"Washington , DC",5106652
shook her head,5102581
on top of,5096190
as in the,5093805
a great deal,5093140
to talk to,5085659
the sound of,5082400
"however , the",5071501
in addition to,5064983
is going to,5062488
been able to,5058271
who had been,5053868
and I was,5048051
"and , in",5047036
it ' s,5035460
to get the,5022018
to use the,5009829
much of the,5002330
You can not,4998029
be found in,4995747
a member of,4985332
I think I,4977847
close to the,4976164
I had not,4971759
to do it,4959504
that there are,4941390
was to be,4938326
to take a,4936757
it has been,4930750
to create a,4926719
of his own,4925215
the direction of,4910633
known as the,4908625
for me to,4903326
in the field,4902815
a few minutes,4894403
of the country,4888291
the question of,4878212
for a long,4870176
the quality of,4864340
one of those,4864314
when I was,4855483
the risk of,4849709
to get a,4844185
in the following,4834859
as a whole,4830115
"time , and",4829162
the impact of,4819314
the point of,4816801
a way to,4815136
can be seen,4813928
a piece of,4805977
over to the,4804165
I had a,4792518
This is not,4788431
a range of,4787724
and to the,4786400
in New York,4785156
they are not,4765415
in response to,4760164
more and more,4755136
a way that,4754469
one of his,4752419
he had to,4750669
of the room,4749420
of the state,4742957
all the way,4742676
"Well , I",4738754
of the American,4736889
the cost of,4736464
of this book,4732755
to each other,4722659
I 've got,4721388
to take the,4720907
he would not,4713671
may have been,4703621
does not have,4692834
per cent of,4687588
that I had,4682444
it in the,4675710
can be found,4674106
back of the,4667205
out in the,4655536
might have been,4647806
and of the,4643520
is used to,4637959
what to do,4631695
the lack of,4627207
not seem to,4620536
on the table,4613696
by means of,4611894
has not been,4609183
a bit of,4602917
the creation of,4599756
the majority of,4596804
not know how,4593713
that in the,4592662
"Thus , the",4582704
that you are,4574241
back into the,4567923
a pair of,4560542
have been a,4547942
in the process,4547129
and on the,4544893
you have a,4529806
and did not,4505853
We do not,4504950
to make it,4504055
are going to,4500259
take care of,4499597
men and women,4496155
involved in the,4488950
which is the,4481032
analysis of the,4478738
beginning of the,4473088
this is a,4469969
do not need,4466347
What are you,4452883
up and down,4452695
