ngram,freq
of the,1741529442
in the,1043688187
to the,686570630
on the,446536709
and the,446190715
to be,335625595
for the,312658325
from the,281400638
of a,271981275
at the,271633245
with the,270278894
in a,243689537
that the,237673230
by the,233660983
as a,191928021
did not,187038077
do not,178278016
is a,172382523
it is,167287229
with a,165947632
is the,156039963
it was,145300992
as the,141359424
can be,137516307
for a,136277962
the same,130703095
into the,128607056
to a,128043932
was a,126635418
is not,126302219
he was,115906161
of his,115072229
I was,113064749
I 'm,111638971
have been,111420949
was not,110437416
had been,108320395
and a,105070981
out of,104764633
et al,102681988
one of,101342744
of this,98986103
such as,98253172
It was,97518596
can not,96250692
would be,93559238
It is,93244969
the first,92621273
and I,91878481
may be,89836487
will be,85502285
does not,85453856
in his,84746501
not be,84461401
has been,82953452
In the,82384899
was the,81929058
the other,81389338
all the,81315406
in this,80559219
on a,80535820
to do,80370778
that he,80164894
he had,79495014
I do,77942924
I have,77606186
could not,75803665
as well,74709787
through the,74167005
about the,73508923
part of,71656260
that is,69772075
she was,69362186
going to,69237818
to have,68999473
number of,68905629
to make,68868549
there is,68524661
of her,68221550
have to,67809343
the most,67697594
want to,67560956
should be,67112545
of their,65230852
have a,65153864
and then,65053868
in which,64073171
to get,63471310
over the,63117655
more than,63097913
New York,62709198
It 's,62549464
I am,62433665
I had,61970947
that it,61668329
the world,61563770
by a,61498719
they were,60642731
a few,60549695
need to,60475097
that I,59750291
be a,59183605
This is,58936850
of these,58554062
it 's,58486128
they are,58228224
to see,58159297
able to,57000442
I can,56573188
the time,56081273
as he,55636681
and he,55626400
between the,55017412
are not,54792308
and that,54200422
of an,53787486
well as,53420546
that they,53318164
to her,53203528
not have,52664109
would not,52127094
is to,51977235
to his,51760025
would have,51721154
which is,51226980
had to,50845219
there was,50569287
had a,50225472
and to,50117796
the way,49869616
of them,49800813
he said,49791955
and in,49559211
back to,49500341
He was,49245279
must be,49068799
you can,47921794
when the,47597692
I could,47573097
used to,47105955
like a,47022172
at least,46909919
from a,46768153
is that,46730163
and his,46605465
she had,46538190
up to,46351941
a little,46131072
based on,45861987
not know,45665714
into a,45455372
in her,45403447
if you,45261675
to take,45130552
at a,45096832
you are,44727230
United States,44726106
in their,44518872
of my,44445150
during the,44227158
will not,44217548
had not,44049638
use of,43968809
could be,43709934
and it,43597577
I did,43533352
but the,43374973
to go,43266678
the two,43138107
to me,42953510
I 'll,42851888
the end,42578601
the following,42364594
that you,42086058
you have,41741799
the United,41705669
a new,41660433
of all,41251210
under the,40561345
that she,40408333
on his,40198064
end of,40021401
you 're,40018092
but I,39961479
which the,39832216
not to,39818713
we have,39421718
as if,39323795
is an,39241287
order to,39011884
this is,38964059
that was,38645116
I 've,38335879
there are,38240110
when he,38235942
wanted to,38185860
within the,38112532
if the,37990187
as an,37884112
such a,37857044
some of,37784360
a good,37732122
I will,37687757
that are,37656973
and other,37586465
that we,37551950
to him,37365689
kind of,37284987
the door,37231705
in an,37216319
