ngram,freq
c'est - à - dire,3579966
a - t - il,1552013
vis - à - vis,936414
demanda - t - il,831663
demanda - t - elle,667747
Qu'est - ce que tu,603447
a - t - elle,510048
c'est -- à -- dire,488436
il n'y a pas de,443964
à ce moment - là,417366
au - dessus de la,412071
au fur et à mesure,401314
des droits de l' homme,394490
ajouta - t - il,379314
Il n'y a pas de,374899
rez - de - chaussée,359640
murmura - t - il,357642
murmura - t - elle,352055
de l' autre côté de,342071
semble - t - il,333179
l' autre côté de la,332480
jeta un coup d' œil,327478
dans le cadre de la,304765
l' un de l' autre,279841
C'est - à - dire,271141
l' un et l' autre,256971
passe - t - il,254852
de part et d' autre,253227
ajouta - t - elle,246950
dans le cadre d' une,246622
Est - ce que tu,246581
un coup d' œil à,239425
sur - le - champ,235023
Qu'est - ce que vous,234802
Ouvert tous les jours de,233581
au - delà de la,232203
du lundi au vendredi de,231581
du lundi au samedi de,230364
d' un point de vue,226390
ce qu'il y a de,226129
l' un à l' autre,221221
de l' après - midi,217483
dans le domaine de la,213968
à la fin de la,213552
qu'est - ce que tu,210206
Qu'est - ce que c'est,208551
la mise en œuvre de,204943
à l' intérieur de la,199836
Ouvert du lundi au samedi,199294
de plus en plus de,199007
que je ne suis pas,198053
du point de vue de,192858
Que se passe - t,189726
la mise en place d',186235
Ouvert du lundi au vendredi,185947
Est - ce que je,185816
la mise en place de,185200
fur et à mesure que,179648
"et , d' autre part",177654
du mardi au samedi de,177079
t - il d' une,175978
à l' aide d' un,173775
Je ne sais pas si,171907
déclara - t - il,171622
ne serait - ce que,170335
va - t - il,168916
de l' autre côté du,164981
en ce qui concerne les,164811
s'écria - t - il,164701
dans le cadre de l',164499
à la fin de l',158510
dans le cadre d' un,158185
à 12h et de 14h,157259
est - ce que tu,156648
au - dessus de l',155374
à la fin des années,154409
tout au long de la,153613
lança - t - il,152042
sur la pointe des pieds,150380
demande - t - il,147668
fait l' objet d' une,147447
t - il d' un,147411
n'a rien à voir avec,146919
Je ne sais pas ce,145695
dans la salle de bains,144435
Il en est de même,144107
Qu'est - ce que je,144067
t - elle d' une,144021
point de vue de la,143973
à l' aide d' une,141780
Est - ce que vous,141166
la fin de l' année,140018
quatre - vingt - dix,139939
Ouvert du mardi au samedi,139906
dans la mesure où il,139823
va - et - vient,139176
s'écria - t - elle,138643
l' un ou l' autre,137857
par - dessus son épaule,136674
à l' égard de la,135620
de la Cour de cassation,134934
