ngram,freq
I do not want to,3452943
I do not know what,2447786
in the middle of the,2014985
the other side of the,1912178
I did not want to,1717162
at the end of the,1443537
on the other side of,1366848
I do not know how,1243125
I 'm not going to,1068465
I do not think I,1004018
I do not know if,924812
he did not want to,893536
You do not have to,880677
she did not want to,870709
on the edge of the,853871
did not know what to,842952
I do not know why,771429
I do not think so,759154
"you , "" he said",742917
She did not want to,738866
in the direction of the,733987
would not be able to,727554
did not want to be,689212
I do not want you,673332
He did not want to,669971
took a deep breath and,636837
"you , "" she said",634693
at the top of the,634518
you do not want to,633177
the other end of the,628321
do not want to be,627575
"and said , "" I",614572
for the first time in,614225
will not be able to,607478
not know what to do,594510
I did not know what,584754
had nothing to do with,578548
I did not mean to,578363
"he said , "" I",565398
at the bottom of the,555150
do not know what to,550536
the middle of the night,541539
at the back of the,538042
I do not think you,534188
at the edge of the,522762
not know what to say,522532
did not know how to,517601
had not been able to,517019
"No , I do not",514675
"me , "" he said",510996
do not know what you,507333
What are you doing here,497717
to the edge of the,487611
do not want you to,486528
for the rest of the,475434
are you going to do,471392
I do not have to,466423
on the side of the,461803
in the center of the,460199
What are you talking about,455102
the far end of the,455000
"for a moment , then",454268
you do not have to,452804
I do not think it,446653
"said , "" I 'm",442595
in the middle of a,440392
"it , "" he said",437658
I do not think he,434423
"me , "" she said",433789
at the foot of the,426415
was not going to be,425395
the far side of the,418611
I was not going to,418286
he was not going to,415595
do not know how to,411483
to the side of the,406442
I do not have a,406389
"she said , "" I",405268
in the back of the,397580
I do not even know,396121
do not know what I,382461
to the back of the,381956
I can not tell you,381034
I do not think that,380766
the edge of the bed,379740
and I do not want,377398
the back of his neck,371932
I do not know where,365367
I 'm going to be,365353
What are you going to,359984
to the end of the,358889
I 'm not sure I,358732
to get out of the,358052
is a work of fiction,356769
she was not going to,356456
all the way to the,351332
She took a deep breath,348306
did not seem to be,348046
to the front of the,346499
Do you want me to,346264
I 'm going to have,345826
was going to have to,343003
but I do not think,341718
brother - in - law,339409
"it , "" she said",336017
to the top of the,335829
in any form or by,334223
any form or by any,333665
As a matter of fact,332838
I ' m going to,331204
was going to be a,330774
do not know if I,327545
I do not know about,327490
For the first time in,325254
You do not want to,324475
the rest of the day,322207
had no choice but to,320954
the side of the road,320449
to get out of here,319877
At the end of the,319224
and the rest of the,318540
if you do not mind,317422
to the other side of,317328
"persons , living or dead",312441
form or by any means,312373
"here , "" he said",312286
sister - in - law,311923
not have to worry about,311155
but I do not know,308382
at the head of the,306385
and at the same time,306110
has nothing to do with,303465
did not have time to,301349
"for a moment , and",299512
I can not believe you,297036
of the author 's imagination,296473
It was the first time,293323
I did not know you,292676
I can not wait to,291792
the end of the day,290582
do not want to go,289901
I do not have any,288978
not want to talk about,287894
did not want to go,285807
the opposite side of the,285592
at the far end of,284895
I could not help but,284488
and I do not know,284134
got out of the car,283979
the rest of my life,283258
You do not need to,283257
I did not have to,283089
do you want me to,280707
had something to do with,280521
the back of his head,278874
the top of the stairs,278680
have anything to do with,277402
out of the corner of,275472
I do not think we,274377
"Well , I do not",271069
I do not need to,271051
"he said , his voice",266972
I do not think she,266770
"you , "" I said",265520
He took a deep breath,265050
the back of her neck,264578
her arms around his neck,264240
the middle of the room,262453
and for the first time,262207
It 's going to be,262100
on the back of the,260328
in the corner of the,260305
"that , "" he said",259944
the corner of his eye,257962
in and out of the,257211
"No , "" she said",256381
"No , "" he said",253766
I did not know how,253627
out of the car and,252370
did not want him to,251993
at the other end of,250844
on either side of the,249324
for the first time since,249228
the author 's imagination or,249065
the top of her head,247739
at the front of the,247525
mother - in - law,247494
the rest of the world,247315
sat on the edge of,247096
You 're not going to,246733
the rest of the way,245277
on the far side of,245130
This is a work of,244774
it 's going to be,244480
"and said , "" You",244452
"said , "" I do",243831
with the rest of the,243573
I do not know that,243216
the back of the house,242566
it was going to be,239976
I do not know who,239542
I 'm not sure what,239502
imagination or are used fictitiously,236896
I need to talk to,234128
to find a way to,233812
can I do for you,233681
I took a deep breath,233579
the rest of his life,232806
"know , "" he said",232244
I 'll take care of,231583
the corner of her eye,231539
"I 'm sorry , I",231463
to keep an eye on,230727
you know what I mean,230566
"I said , "" I",229741
author 's imagination or are,229505
leaned back in his chair,229359
do not want to talk,229333
I 'm going to get,229154
to go back to the,228762
did not you tell me,228169
it had not been for,228074
not know what you 're,228032
what you 're talking about,227780
as if it were a,227718
nothing to do with the,227609
face - to - face,226903
"Oh , I do not",225763
are we going to do,225645
at the side of the,225302
was not the only one,225293
do not think it 's,224805
of this book may be,223497
"Yes , "" she said",223138
I 'll be right back,223079
to talk to you about,222548
but I do not want,221420
did not want to think,220491
on the back of his,220309
"know , "" she said",220255
"she said , her voice",218738
that he was going to,218721
She looked up at him,218346
Why did not you tell,218116
I do not mean to,216862
the back of his hand,216625
"Names , characters , places",216430
the back of her head,216313
"here , "" she said",216266
her hands on her hips,215828
